Timestamp_ms,SSID,BSSID,RSSI,Channel,SequenceNumber,BeaconInterval,BeaconTimestamp,Encryption,Privacy,ShortPreamble,ShortSlot,RateCount,SupportedRates,ExtRateCount,DSChannel,CountryCode,HasHT,HTChannelWidth,HTStreams,HasExtCap,OUI,VendorName,IsHidden,FrameLength
314586,JioFiber-3TFFK_EXT,8C:90:2D:3C:03:B3,-85,2,1603,100,604127027606,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,20,2,0,8C:90:2D,Unknown,0,224
314779,,9E:53:22:2A:F5:19,-84,3,2958,100,804185600424,WEP,1,0,1,0,,0,0,,0,0,0,0,9E:53:22,Unknown,0,334
314905,Santhanam G_1F,9C:53:22:3A:F5:19,-88,4,2961,100,804185702797,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,4,,1,40,2,1,9C:53:22,Unknown,0,389
314957,Ganesh upstairs,1C:61:B4:3A:B6:64,-93,4,2477,100,804184064413,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,4,,1,40,2,1,1C:61:B4,Unknown,0,390
315122,NISHA-SEN,D8:0D:17:F6:48:8A,-80,5,1568,100,121917645185,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,5,,1,40,3,1,D8:0D:17,Unknown,0,272
315185,Shravan-4g,48:55:5E:19:EA:BA,-87,5,3516,100,804109107614,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,48:55:5E,Unknown,0,283
315227,Ganesh ,54:AF:97:5B:06:91,-84,5,2328,100,804167065919,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,54:AF:97,Unknown,0,288
315290,ganesh_5g,56:AF:97:59:06:91,-85,5,2329,100,804167068433,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,56:AF:97,Unknown,0,239
315353,Ganesh ,54:AF:97:5B:06:91,-69,6,2332,100,804167270726,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,54:AF:97,Unknown,0,288
315406,ganesh_5g,56:AF:97:59:06:91,-76,6,2333,100,804167273239,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,56:AF:97,Unknown,0,239
315448,JioFiber-CqkfQ,9A:78:C9:62:4F:27,-93,6,2062,100,804149658007,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,6,IN,1,40,2,1,9A:78:C9,Unknown,0,234
315531,NISHA-SEN,D8:0D:17:F6:48:8A,-90,6,1578,100,121918054784,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,5,,1,40,3,1,D8:0D:17,Unknown,0,272
315592,Ganesh ,54:AF:97:5B:06:91,-68,6,2336,100,804167475525,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,54:AF:97,Unknown,0,288
315645,ganesh_5g,56:AF:97:59:06:91,-69,6,2337,100,804167478039,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,56:AF:97,Unknown,0,239
315710,,42:64:CF:3B:19:42,-78,7,356,100,804149248387,WEP,1,1,1,0,,0,0,,0,0,0,0,42:64:CF,Unknown,0,326
315763,NISHA-SEN,D8:0D:17:F6:48:8A,-84,7,1580,100,121918259584,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,5,,1,40,3,1,D8:0D:17,Unknown,0,272
315816,Shravan-4g,48:55:5E:19:EA:BA,-93,7,3522,100,804109722028,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,48:55:5E,Unknown,0,283
315868,ganesh_5g,56:AF:97:59:06:91,-84,7,2341,100,804167682838,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,56:AF:97,Unknown,0,239
315920,Fareed,3C:64:CF:3B:19:42,-78,7,2190,100,804149350787,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,8,US,1,40,2,1,3C:64:CF,Unknown,0,303
315984,Fareed,3C:64:CF:3B:19:42,-79,8,2191,100,804149453187,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,8,US,1,40,2,1,3C:64:CF,Unknown,0,303
316005,,42:64:CF:3B:19:42,-80,8,358,100,804149453187,WEP,1,1,1,0,,0,0,,0,0,0,0,42:64:CF,Unknown,0,326
316068,Fareed,3C:64:CF:3B:19:42,-83,8,2192,100,804149555587,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,8,US,1,40,2,1,3C:64:CF,Unknown,0,303
316098,,42:64:CF:3B:19:42,-83,8,359,100,804149555606,WEP,1,1,1,0,,0,0,,0,0,0,0,42:64:CF,Unknown,0,326
316152,Fareed,3C:64:CF:3B:19:42,-88,9,2193,100,804149657987,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,8,US,1,40,2,1,3C:64:CF,Unknown,0,303
316183,,42:64:CF:3B:19:42,-89,9,360,100,804149657987,WEP,1,1,1,0,,0,0,,0,0,0,0,42:64:CF,Unknown,0,326
316236,Fareed,3C:64:CF:3B:19:42,-85,9,2194,100,804149760387,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,8,US,1,40,2,1,3C:64:CF,Unknown,0,303
316268,,42:64:CF:3B:19:42,-90,9,361,100,804149760387,WEP,1,1,1,0,,0,0,,0,0,0,0,42:64:CF,Unknown,0,326
316572,JBNR,C0:68:CC:6D:DD:52,-89,11,456,100,610733875621,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,IN,1,20,2,1,C0:68:CC,Unknown,0,277
316625,Saurabh’s Wi-Fi ,F0:A7:31:E8:CB:A5,-93,11,3944,100,123448411648,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,1,F0:A7:31,Unknown,0,299
316678,ACT103722870556_5g,F2:A7:31:E9:CB:A5,-95,11,3945,100,123448414249,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,1,F2:A7:31,Unknown,0,248
316731,KARTHIKA,D8:07:B6:EC:81:0F,-91,11,1218,100,804173926720,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,0,D8:07:B6,Unknown,0,262
316773,JVACT1,A4:2B:B0:01:A6:3A,-94,11,1240,100,804177613160,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,0,A4:2B:B0,Unknown,0,260
316832,Saurabh’s Wi-Fi ,F0:A7:31:E8:CB:A5,-90,11,3946,100,123448515359,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,1,F0:A7:31,Unknown,0,299
316885,ACT103722870556_5g,F2:A7:31:E9:CB:A5,-89,11,3947,100,123448517961,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,1,F2:A7:31,Unknown,0,248
316928,KARTHIKA,D8:07:B6:EC:81:0F,-85,11,1219,100,804174029124,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,0,D8:07:B6,Unknown,0,262
316970,ACT103722870556_5g_EXT,A8:6E:84:0C:CF:26,-94,11,351,100,804193178012,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,0,A8:6E:84,Unknown,0,244
317023,KARTHIKA,D8:07:B6:EC:81:0F,-89,11,1220,100,804174131526,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,0,D8:07:B6,Unknown,0,262
317076,ACT103722870556_5g_EXT,A8:6E:84:0C:CF:26,-94,11,352,100,804193280397,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,0,A8:6E:84,Unknown,0,244
317119,KARTHIKA,D8:07:B6:EC:81:0F,-91,12,1221,100,804174233928,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,0,D8:07:B6,Unknown,0,262
317172,Saurabh’s Wi-Fi ,F0:A7:31:E8:CB:A5,-88,12,3954,100,123448832365,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,1,F0:A7:31,Unknown,0,299
317224,ACT103722870556_5g,F2:A7:31:E9:CB:A5,-89,12,3955,100,123448834966,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,1,F2:A7:31,Unknown,0,248
317320,JioFiber-3TFFK_EXT,8C:90:2D:3C:03:B3,-92,1,1636,100,604129792537,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,20,2,0,8C:90:2D,Unknown,0,224
317382,JioFiber_24GH_KRR,A8:88:1F:20:7B:61,-88,1,307,100,284833997333,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,A8:88:1F,Unknown,0,290
317439,JioFiber_24GH_KRR,A8:88:1F:20:7B:61,-81,1,308,100,284834100081,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,A8:88:1F,Unknown,0,290
317495,JioFiber-3TFFK,E8:22:B8:12:3E:9A,-94,1,2994,100,804112691940,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,E8:22:B8,Unknown,0,287
317537,JioFiber-3TFFK_EXT,8C:90:2D:3C:03:B3,-90,1,1638,100,604129997205,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,20,2,0,8C:90:2D,Unknown,0,224
317590,JioFiber_24GH_KRR,A8:88:1F:20:7B:61,-81,1,309,100,284834205804,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,A8:88:1F,Unknown,0,290
317652,JioFiber-3TFFK_EXT,8C:90:2D:3C:03:B3,-89,2,1639,100,604130099615,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,20,2,0,8C:90:2D,Unknown,0,224
317704,JioFiber_24GH_KRR,A8:88:1F:20:7B:61,-86,2,310,100,284834304423,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,A8:88:1F,Unknown,0,290
318079,Santhanam G_1F,9C:53:22:3A:F5:19,-92,4,3084,100,804188877226,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,4,,1,40,2,1,9C:53:22,Unknown,0,389
318101,,9E:53:22:2A:F5:19,-92,4,3085,100,804188877214,WEP,1,0,1,0,,0,0,,0,0,0,0,9E:53:22,Unknown,0,334
318153,NISHA-SEN,D8:0D:17:F6:48:8A,-92,4,1603,100,121920614784,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,5,,1,40,3,1,D8:0D:17,Unknown,0,272
318294,NISHA-SEN,D8:0D:17:F6:48:8A,-87,4,1605,100,121920819584,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,5,,1,40,3,1,D8:0D:17,Unknown,0,272
318397,NISHA-SEN,D8:0D:17:F6:48:8A,-90,5,1606,100,121920921984,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,5,,1,40,3,1,D8:0D:17,Unknown,0,272
318450,Ganesh ,54:AF:97:5B:06:91,-81,5,2392,100,804170342750,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,54:AF:97,Unknown,0,288
318502,ganesh_5g,56:AF:97:59:06:91,-82,5,2393,100,804170345263,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,56:AF:97,Unknown,0,239
318555,NISHA-SEN,D8:0D:17:F6:48:8A,-88,5,1607,100,121921024417,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,5,,1,40,3,1,D8:0D:17,Unknown,0,272
318607,ganesh_5g,56:AF:97:59:06:91,-84,5,2395,100,804170447665,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,56:AF:97,Unknown,0,239
318660,NISHA-SEN,D8:0D:17:F6:48:8A,-83,6,1608,100,121921126784,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,5,,1,40,3,1,D8:0D:17,Unknown,0,272
318713,Ganesh ,54:AF:97:5B:06:91,-89,6,2396,100,804170547555,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,54:AF:97,Unknown,0,288
318766,NISHA-SEN,D8:0D:17:F6:48:8A,-87,6,1609,100,121921229329,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,5,,1,40,3,1,D8:0D:17,Unknown,0,272
318818,Ganesh ,54:AF:97:5B:06:91,-79,6,2398,100,804170649958,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,54:AF:97,Unknown,0,288
318868,ganesh_5g,56:AF:97:59:06:91,-78,6,2399,100,804170652471,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,56:AF:97,Unknown,0,239
318921,NISHA-SEN,D8:0D:17:F6:48:8A,-85,6,1610,100,121921331584,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,5,,1,40,3,1,D8:0D:17,Unknown,0,272
318974,Ganesh ,54:AF:97:5B:06:91,-78,6,2400,100,804170752358,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,54:AF:97,Unknown,0,288
319026,ganesh_5g,56:AF:97:59:06:91,-78,6,2401,100,804170754871,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,56:AF:97,Unknown,0,239
319079,NISHA-SEN,D8:0D:17:F6:48:8A,-87,6,1611,100,121921433984,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,5,,1,40,3,1,D8:0D:17,Unknown,0,272
319132,Ganesh ,54:AF:97:5B:06:91,-82,7,2404,100,804170957156,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,54:AF:97,Unknown,0,288
319185,ganesh_5g,56:AF:97:59:06:91,-83,7,2405,100,804170959669,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,56:AF:97,Unknown,0,239
319237,Fareed,3C:64:CF:3B:19:42,-86,8,2227,100,804152729987,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,8,US,1,40,2,1,3C:64:CF,Unknown,0,303
319259,,42:64:CF:3B:19:42,-85,8,390,100,804152729987,WEP,1,1,1,0,,0,0,,0,0,0,0,42:64:CF,Unknown,0,326
319322,Fareed,3C:64:CF:3B:19:42,-87,8,2228,100,804152832387,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,8,US,1,40,2,1,3C:64:CF,Unknown,0,303
319350,,42:64:CF:3B:19:42,-87,9,391,100,804152832387,WEP,1,1,1,0,,0,0,,0,0,0,0,42:64:CF,Unknown,0,326
319413,Fareed,3C:64:CF:3B:19:42,-84,9,2229,100,804152934787,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,8,US,1,40,2,1,3C:64:CF,Unknown,0,303
319479,Fareed,3C:64:CF:3B:19:42,-87,9,2230,100,804153037187,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,8,US,1,40,2,1,3C:64:CF,Unknown,0,303
319584,Saurabh’s Wi-Fi ,F0:A7:31:E8:CB:A5,-90,10,4004,100,123451392327,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,1,F0:A7:31,Unknown,0,299
319637,ACT103722870556_5g,F2:A7:31:E9:CB:A5,-91,10,4005,100,123451394928,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,1,F2:A7:31,Unknown,0,248
319707,JBNR,C0:68:CC:6D:DD:52,-89,10,486,100,610736947608,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,IN,1,20,2,1,C0:68:CC,Unknown,0,277
319750,ACT103722870556_5g_EXT,A8:6E:84:0C:CF:26,-90,10,380,100,804196147621,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,0,A8:6E:84,Unknown,0,244
319802,Saurabh’s Wi-Fi ,F0:A7:31:E8:CB:A5,-83,10,4006,100,123451547646,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,1,F0:A7:31,Unknown,0,299
319845,ACT103722870556_5g,F2:A7:31:E9:CB:A5,-81,10,4007,100,123451550248,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,1,F2:A7:31,Unknown,0,248
319898,ACT103722870556_5g,F2:A7:31:E9:CB:A5,-80,10,4009,100,123451626930,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,1,F2:A7:31,Unknown,0,248
319951,ACT103722870556_5g_EXT,A8:6E:84:0C:CF:26,-89,10,381,100,804196250016,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,0,A8:6E:84,Unknown,0,244
320004,KARTHIKA,D8:07:B6:EC:81:0F,-85,11,1250,100,804177203556,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,0,D8:07:B6,Unknown,0,262
320047,ACT103722870556_5g_EXT,A8:6E:84:0C:CF:26,-87,11,382,100,804196352394,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,0,A8:6E:84,Unknown,0,244
320100,KARTHIKA,D8:07:B6:EC:81:0F,-88,11,1251,100,804177305955,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,0,D8:07:B6,Unknown,0,262
320142,ACT103722870556_5g_EXT,A8:6E:84:0C:CF:26,-86,11,383,100,804196454794,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,0,A8:6E:84,Unknown,0,244
320191,ACT103722870556_5g_EXT,A8:6E:84:0C:CF:26,-87,12,384,100,804196557226,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,0,A8:6E:84,Unknown,0,244
320244,ACT103722870556_5g,F2:A7:31:E9:CB:A5,-88,12,4015,100,123451959847,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,1,F2:A7:31,Unknown,0,248
320286,KARTHIKA,D8:07:B6:EC:81:0F,-91,12,1253,100,804177510755,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,0,D8:07:B6,Unknown,0,262
320340,Saurabh’s Wi-Fi ,F0:A7:31:E8:CB:A5,-81,12,4018,100,123452109131,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,1,F0:A7:31,Unknown,0,299
320392,ACT103722870556_5g,F2:A7:31:E9:CB:A5,-83,12,4019,100,123452111733,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,1,F2:A7:31,Unknown,0,248
320445,KARTHIKA,D8:07:B6:EC:81:0F,-90,12,1254,100,804177613157,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,0,D8:07:B6,Unknown,0,262
320596,JioFiber-3TFFK_EXT,8C:90:2D:3C:03:B3,-82,1,1674,100,604133069267,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,20,2,0,8C:90:2D,Unknown,0,224
320649,JioFiber_24GH_KRR,A8:88:1F:20:7B:61,-65,1,339,100,284837274020,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,A8:88:1F,Unknown,0,290
320702,JioFiber-3TFFK,E8:22:B8:12:3E:9A,-81,1,3027,100,804115866001,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,E8:22:B8,Unknown,0,287
320755,JioFiber-3TFFK_EXT,8C:90:2D:3C:03:B3,-82,1,1675,100,604133172473,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,20,2,0,8C:90:2D,Unknown,0,224
320818,JioFiber_24GH_KRR,A8:88:1F:20:7B:61,-67,1,340,100,284837376415,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,A8:88:1F,Unknown,0,290
320861,JioFiber-3TFFK_EXT,8C:90:2D:3C:03:B3,-78,1,1676,100,604133273994,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,20,2,0,8C:90:2D,Unknown,0,224
320914,JioFiber_24GH_KRR,A8:88:1F:20:7B:61,-62,1,341,100,284837478815,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,A8:88:1F,Unknown,0,290
320967,JioFiber_24GH_KRR,A8:88:1F:20:7B:61,-66,2,342,100,284837581221,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,A8:88:1F,Unknown,0,290
321030,JioFiber-3TFFK,E8:22:B8:12:3E:9A,-88,2,3030,100,804116173199,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,E8:22:B8,Unknown,0,287
321081,JioFiber-3TFFK_EXT,8C:90:2D:3C:03:B3,-77,2,1678,100,604133478805,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,20,2,0,8C:90:2D,Unknown,0,224
321135,JioFiber_24GH_KRR,A8:88:1F:20:7B:61,-68,2,343,100,284837683618,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,A8:88:1F,Unknown,0,290
321187,JioFiber-3TFFK,E8:22:B8:12:3E:9A,-84,2,3031,100,804116275599,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,E8:22:B8,Unknown,0,287
321240,JioFiber-3TFFK_EXT,8C:90:2D:3C:03:B3,-79,2,1679,100,604133581209,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,20,2,0,8C:90:2D,Unknown,0,224
