Timestamp_ms,SSID,BSSID,RSSI,Channel,SequenceNumber,BeaconInterval,BeaconTimestamp,Encryption,Privacy,ShortPreamble,ShortSlot,RateCount,SupportedRates,ExtRateCount,DSChannel,CountryCode,HasHT,HTChannelWidth,HTStreams,HasExtCap,OUI,VendorName,IsHidden,FrameLength
305262,Isha99_FF,9C:A2:F4:FA:D3:9C,-93,5,3409,100,30691978240413,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,5,,1,40,2,1,9C:A2:F4,Unknown,0,384
305284,,9E:A2:F4:AA:D3:9C,-92,5,3410,100,30691978240396,WEP,1,0,1,0,,0,0,,0,0,0,0,9E:A2:F4,Unknown,0,334
305337,Airtel__dontuse,30:BD:13:27:87:96,-91,5,1216,100,180649062448,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,6,IN,1,20,2,1,30:BD:13,Unknown,0,311
305382,suresh4G,CA:78:C9:FE:B1:3C,-89,5,1396,100,10023734516,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,6,IN,1,40,2,1,CA:78:C9,Unknown,0,228
305466,Charleshome_4g,60:A4:B7:D0:B1:81,-90,6,2204,100,18091520350,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,60:A4:B7,Unknown,0,244
305514,Charleshome_5g,62:A4:B7:D1:B1:81,-90,6,2205,100,18091522511,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,62:A4:B7,Unknown,0,244
305567,Airtel__dontuse,30:BD:13:27:87:96,-88,6,1218,100,180649267222,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,6,IN,1,20,2,1,30:BD:13,Unknown,0,311
305609,babu_5G,CA:78:C9:FE:B1:30,-89,6,1397,100,10023834867,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,6,IN,1,40,2,1,CA:78:C9,Unknown,0,227
305662,suresh4G,CA:78:C9:FE:B1:3C,-89,6,1398,100,10023836921,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,6,IN,1,40,2,1,CA:78:C9,Unknown,0,228
305775,Charleshome_5g,62:A4:B7:D1:B1:81,-87,7,2211,100,18091829712,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,62:A4:B7,Unknown,0,244
305843,ACTFIBERNET,B0:A7:B9:AF:A6:1B,-88,7,1819,100,803748147610,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,7,,1,40,2,1,B0:A7:B9,Unknown,0,261
305896,Charleshome_4g,60:A4:B7:D0:B1:81,-86,7,2212,100,18091929954,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,60:A4:B7,Unknown,0,244
305939,Charleshome_5g,62:A4:B7:D1:B1:81,-87,7,2213,100,18091932115,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,62:A4:B7,Unknown,0,244
305992,suresh4G,CA:78:C9:FE:B1:3C,-90,7,1406,100,10024246517,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,6,IN,1,40,2,1,CA:78:C9,Unknown,0,228
306035,Charleshome_4g,60:A4:B7:D0:B1:81,-84,7,2214,100,18092032352,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,60:A4:B7,Unknown,0,244
306166,Vidya,78:20:51:C9:AC:08,-92,8,845,100,802889011625,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,8,,1,40,2,1,78:20:51,Unknown,0,380
306188,,7A:20:51:29:AC:08,-94,8,846,100,802889011612,WEP,1,0,1,0,,0,0,,0,0,0,0,7A:20:51,Unknown,0,310
306364,palani-1st floor ,50:91:E3:F7:90:7E,-96,9,1537,100,802890547660,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,9,,1,40,2,1,50:91:E3,Unknown,0,341
306395,,52:91:E3:A7:90:7E,-93,9,1538,100,802890547597,WEP,1,0,1,0,,0,0,,0,0,0,0,52:91:E3,Unknown,0,310
306448,TP-Link_26A2_2GEXT,94:A6:7E:49:80:14,-90,9,1234,100,86023680416,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,10,IN,1,40,2,0,94:A6:7E,Unknown,0,299
306554,TP-Link_26A2,AC:15:A2:DA:26:A2,-91,10,2305,100,803778765196,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,10,,1,40,2,0,AC:15:A2,Unknown,0,265
306576,,52:91:E3:A7:90:7E,-94,10,1546,100,802890752394,WEP,1,0,1,0,,0,0,,0,0,0,0,52:91:E3,Unknown,0,310
306628,TP-Link_26A2_2GEXT,94:A6:7E:49:80:14,-96,10,1236,100,86023885221,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,10,IN,1,40,2,0,94:A6:7E,Unknown,0,299
306681,TP-Link_26A2,AC:15:A2:DA:26:A2,-96,10,2308,100,803778867627,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,10,,1,40,2,0,AC:15:A2,Unknown,0,265
306703,,52:91:E3:A7:90:7E,-94,10,1550,100,802890854807,WEP,1,0,1,0,,0,0,,0,0,0,0,52:91:E3,Unknown,0,310
306755,TP-Link_26A2_2GEXT,94:A6:7E:49:80:14,-93,10,1237,100,86023987620,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,10,IN,1,40,2,0,94:A6:7E,Unknown,0,299
306808,ACTFIBERNET,AC:15:A2:92:C5:D3,-85,11,3911,100,554468045121,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,1,AC:15:A2,Unknown,0,241
306851,JVACT1,A4:2B:B0:01:A6:3A,-93,11,1375,100,803772006766,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,0,A4:2B:B0,Unknown,0,260
306904,BrownArc-Jio,FC:7A:58:30:93:DA,-83,11,3635,100,803708211611,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,IN,1,20,2,1,FC:7A:58,Unknown,0,285
306957,ACTFIBERNET,AC:15:A2:92:C5:D3,-90,12,3913,100,554468249922,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,1,AC:15:A2,Unknown,0,241
307029,BrownArc-Jio,FC:7A:58:30:93:DA,-87,12,3636,100,803708314012,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,IN,1,20,2,1,FC:7A:58,Unknown,0,285
307071,ACTFIBERNET,AC:15:A2:92:C5:D3,-88,12,3914,100,554468352324,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,1,AC:15:A2,Unknown,0,241
307134,BrownArc-Jio,FC:7A:58:30:93:DA,-84,12,3637,100,803708416428,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,IN,1,20,2,1,FC:7A:58,Unknown,0,285
307477,JioFiber_24GH_KRR,A8:88:1F:20:7B:61,-96,1,193,100,284428392726,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,A8:88:1F,Unknown,0,290
307562,vasudha_4G,FC:7A:58:0E:CD:2A,-83,1,931,100,554408550871,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,FC:7A:58,Unknown,0,283
307665,vasudha_4G,FC:7A:58:0E:CD:2A,-81,1,932,100,554408653221,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,FC:7A:58,Unknown,0,283
307718,JioFiber_24GH_KRR,A8:88:1F:20:7B:61,-94,1,195,100,284428597625,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,A8:88:1F,Unknown,0,290
307869,vasudha_4G,FC:7A:58:0E:CD:2A,-86,2,934,100,554408857994,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,FC:7A:58,Unknown,0,283
308334,Isha99_FF,9C:A2:F4:FA:D3:9C,-91,4,3529,100,30691981312430,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,5,,1,40,2,1,9C:A2:F4,Unknown,0,384
308539,Isha99_FF,9C:A2:F4:FA:D3:9C,-90,5,3537,100,30691981517221,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,5,,1,40,2,1,9C:A2:F4,Unknown,0,384
308744,Isha99_FF,9C:A2:F4:FA:D3:9C,-90,6,3545,100,30691981722001,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,5,,1,40,2,1,9C:A2:F4,Unknown,0,384
308766,,9E:A2:F4:AA:D3:9C,-89,6,3546,100,30691981722002,WEP,1,0,1,0,,0,0,,0,0,0,0,9E:A2:F4,Unknown,0,334
308818,Charleshome_5g,62:A4:B7:D1:B1:81,-88,6,2269,100,18094799274,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,62:A4:B7,Unknown,0,244
308861,Airtel__dontuse,30:BD:13:27:87:96,-93,6,1250,100,180652544022,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,6,IN,1,20,2,1,30:BD:13,Unknown,0,311
308913,suresh4G,CA:78:C9:FE:B1:3C,-91,6,1464,100,10027113530,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,6,IN,1,40,2,1,CA:78:C9,Unknown,0,228
308964,Airtel__dontuse,30:BD:13:27:87:96,-92,6,1252,100,180652748830,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,6,IN,1,20,2,1,30:BD:13,Unknown,0,311
309018,ACTFIBERNET,B0:A7:B9:AF:A6:1B,-90,7,1850,100,803751321991,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,7,,1,40,2,1,B0:A7:B9,Unknown,0,261
309066,babu_5G,CA:78:C9:FE:B1:30,-91,7,1467,100,10027418669,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,6,IN,1,40,2,1,CA:78:C9,Unknown,0,227
309120,ACTFIBERNET,B0:A7:B9:AF:A6:1B,-92,7,1851,100,803751424404,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,7,,1,40,2,1,B0:A7:B9,Unknown,0,261
309218,,52:91:E3:A7:90:7E,-89,8,1650,100,802893414804,WEP,1,0,1,0,,0,0,,0,0,0,0,52:91:E3,Unknown,0,310
309341,Vidya,78:20:51:C9:AC:08,-90,8,978,100,802892185996,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,8,,1,40,2,1,78:20:51,Unknown,0,380
309362,,7A:20:51:29:AC:08,-91,8,979,100,802892186017,WEP,1,0,1,0,,0,0,,0,0,0,0,7A:20:51,Unknown,0,310
309394,,52:91:E3:A7:90:7E,-91,8,1654,100,802893517205,WEP,1,0,1,0,,0,0,,0,0,0,0,52:91:E3,Unknown,0,310
309423,,52:91:E3:A7:90:7E,-93,9,1658,100,802893619602,WEP,1,0,1,0,,0,0,,0,0,0,0,52:91:E3,Unknown,0,310
309475,TP-Link_26A2_2GEXT,94:A6:7E:49:80:14,-89,9,1264,100,86026752422,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,10,IN,1,40,2,0,94:A6:7E,Unknown,0,299
309524,TP-Link_26A2,AC:15:A2:DA:26:A2,-88,9,2338,100,803781735208,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,10,,1,40,2,0,AC:15:A2,Unknown,0,265
309587,Vidya,78:20:51:C9:AC:08,-91,9,986,100,802892390814,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,8,,1,40,2,1,78:20:51,Unknown,0,380
309639,palani-1st floor ,50:91:E3:F7:90:7E,-91,9,1661,100,802893722023,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,9,,1,40,2,1,50:91:E3,Unknown,0,341
309661,,52:91:E3:A7:90:7E,-90,9,1662,100,802893722014,WEP,1,0,1,0,,0,0,,0,0,0,0,52:91:E3,Unknown,0,310
309713,TP-Link_26A2_2GEXT,94:A6:7E:49:80:14,-91,9,1265,100,86026854795,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,10,IN,1,40,2,0,94:A6:7E,Unknown,0,299
309766,TP-Link_26A2,AC:15:A2:DA:26:A2,-89,9,2339,100,803781837211,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,10,,1,40,2,0,AC:15:A2,Unknown,0,265
309818,palani-1st floor ,50:91:E3:F7:90:7E,-85,9,1665,100,802893824487,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,9,,1,40,2,1,50:91:E3,Unknown,0,341
309850,,52:91:E3:A7:90:7E,-86,9,1666,100,802893824423,WEP,1,0,1,0,,0,0,,0,0,0,0,52:91:E3,Unknown,0,310
309902,TP-Link_26A2_2GEXT,94:A6:7E:49:80:14,-92,9,1266,100,86026957223,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,10,IN,1,40,2,0,94:A6:7E,Unknown,0,299
309946,KY_2GEXT,C8:9E:43:D6:A8:6A,-93,10,3663,100,50358477118,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,10,IN,1,40,2,1,C8:9E:43,Unknown,0,297
310005,ACTFIBERNET,AC:15:A2:92:C5:D3,-88,10,3941,100,554471117717,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,1,AC:15:A2,Unknown,0,241
310058,TP-Link_26A2,AC:15:A2:DA:26:A2,-82,10,2350,100,803782041994,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,10,,1,40,2,0,AC:15:A2,Unknown,0,265
310126,ACTFIBERNET,AC:15:A2:92:C5:D3,-96,11,3944,100,554471428105,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,1,AC:15:A2,Unknown,0,241
310179,Isha99_GF,10:27:F5:B7:CB:ED,-91,11,3608,100,23109632406,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,11,,1,40,2,1,10:27:F5,Unknown,0,259
310222,SAMIKSHA,54:AF:97:24:0F:A3,-90,11,1403,100,803770880355,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,1,54:AF:97,Unknown,0,238
310286,BrownArc-Jio,FC:7A:58:30:93:DA,-89,12,3670,100,803711590823,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,IN,1,20,2,1,FC:7A:58,Unknown,0,285
310385,BrownArc-Jio,FC:7A:58:30:93:DA,-89,12,3671,100,803711693238,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,IN,1,20,2,1,FC:7A:58,Unknown,0,285
310427,SAMIKSHA,54:AF:97:24:0F:A3,-90,12,1405,100,803771085157,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,1,54:AF:97,Unknown,0,238
310737,vasudha_4G,FC:7A:58:0E:CD:2A,-89,1,966,100,554411725197,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,FC:7A:58,Unknown,0,283
310779,Home_WiFi_2G_ACT,50:91:E3:68:D3:83,-91,1,2275,100,802901914876,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,20,2,1,50:91:E3,Unknown,0,228
310839,vasudha_4G,FC:7A:58:0E:CD:2A,-85,1,967,100,554411827653,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,FC:7A:58,Unknown,0,283
311044,vasudha_4G,FC:7A:58:0E:CD:2A,-82,2,969,100,554412032506,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,FC:7A:58,Unknown,0,283
311146,vasudha_4G,FC:7A:58:0E:CD:2A,-87,2,970,100,554412134812,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,FC:7A:58,Unknown,0,283
311714,Isha99_FF,9C:A2:F4:FA:D3:9C,-83,5,3670,100,30691984691743,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,5,,1,40,2,1,9C:A2:F4,Unknown,0,384
311816,Isha99_FF,9C:A2:F4:FA:D3:9C,-87,5,3674,100,30691984794012,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,5,,1,40,2,1,9C:A2:F4,Unknown,0,384
311844,,9E:A2:F4:AA:D3:9C,-88,5,3675,100,30691984794005,WEP,1,0,1,0,,0,0,,0,0,0,0,9E:A2:F4,Unknown,0,334
311918,Isha99_FF,9C:A2:F4:FA:D3:9C,-86,5,3678,100,30691984896416,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,5,,1,40,2,1,9C:A2:F4,Unknown,0,384
311940,,9E:A2:F4:AA:D3:9C,-84,5,3679,100,30691984896464,WEP,1,0,1,0,,0,0,,0,0,0,0,9E:A2:F4,Unknown,0,334
312020,4G New 10 Jan26,78:20:51:A7:06:48,-86,6,3198,100,2552974338345,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,78:20:51,Unknown,0,239
312073,babu_5G,CA:78:C9:FE:B1:30,-88,6,1545,100,10030388125,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,6,IN,1,40,2,1,CA:78:C9,Unknown,0,227
312126,suresh4G,CA:78:C9:FE:B1:3C,-88,6,1546,100,10030390180,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,6,IN,1,40,2,1,CA:78:C9,Unknown,0,228
312184,Jio4G,04:AB:08:7C:EB:C2,-90,6,2374,100,2468641997209,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,04:AB:08,Unknown,0,279
312228,Charleshome_4g,60:A4:B7:D0:B1:81,-88,7,2336,100,18098278744,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,60:A4:B7,Unknown,0,244
312280,Charleshome_5g,62:A4:B7:D1:B1:81,-88,7,2337,100,18098280906,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,62:A4:B7,Unknown,0,244
312413,Vidya,78:20:51:C9:AC:08,-87,7,1100,100,802895258002,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,8,,1,40,2,1,78:20:51,Unknown,0,380
312515,Vidya,78:20:51:C9:AC:08,-92,8,1105,100,802895360396,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,8,,1,40,2,1,78:20:51,Unknown,0,380
312537,,7A:20:51:29:AC:08,-95,8,1106,100,802895360392,WEP,1,0,1,0,,0,0,,0,0,0,0,7A:20:51,Unknown,0,310
312594,,7A:20:51:29:AC:08,-91,8,1110,100,802895462821,WEP,1,0,1,0,,0,0,,0,0,0,0,7A:20:51,Unknown,0,310
312713,palani-1st floor ,50:91:E3:F7:90:7E,-89,9,1787,100,802896896466,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,9,,1,40,2,1,50:91:E3,Unknown,0,341
312744,,52:91:E3:A7:90:7E,-90,9,1788,100,802896896404,WEP,1,0,1,0,,0,0,,0,0,0,0,52:91:E3,Unknown,0,310
312815,palani-1st floor ,50:91:E3:F7:90:7E,-92,9,1791,100,802896998870,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,9,,1,40,2,1,50:91:E3,Unknown,0,341
312925,Vidya,78:20:51:C9:AC:08,-93,9,1121,100,802895770023,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,8,,1,40,2,1,78:20:51,Unknown,0,380
312978,palani-1st floor ,50:91:E3:F7:90:7E,-89,9,1795,100,802897101349,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,9,,1,40,2,1,50:91:E3,Unknown,0,341
313000,,7A:20:51:29:AC:08,-90,9,1122,100,802895769999,WEP,1,0,1,0,,0,0,,0,0,0,0,7A:20:51,Unknown,0,310
313052,ACTFIBERNET,AC:15:A2:92:C5:D3,-83,10,3972,100,554474291514,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,1,AC:15:A2,Unknown,0,241
313113,palani-1st floor ,50:91:E3:F7:90:7E,-89,10,1799,100,802897203601,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,9,,1,40,2,1,50:91:E3,Unknown,0,341
313135,,52:91:E3:A7:90:7E,-90,10,1800,100,802897203626,WEP,1,0,1,0,,0,0,,0,0,0,0,52:91:E3,Unknown,0,310
313188,ACTFIBERNET,AC:15:A2:92:C5:D3,-80,10,3973,100,554474393916,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,1,AC:15:A2,Unknown,0,241
313230,TP-Link_26A2,AC:15:A2:DA:26:A2,-93,10,2420,100,803785318822,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,10,,1,40,2,0,AC:15:A2,Unknown,0,265
313282,TP-Link_26A2_2GEXT,94:A6:7E:49:80:14,-93,10,1333,100,86030438822,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,10,IN,1,40,2,0,94:A6:7E,Unknown,0,299
313333,ACTFIBERNET,AC:15:A2:92:C5:D3,-82,11,3974,100,554474496316,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,1,AC:15:A2,Unknown,0,241
313386,TP-Link_26A2_2GEXT,94:A6:7E:49:80:14,-92,11,1334,100,86030541217,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,10,IN,1,40,2,0,94:A6:7E,Unknown,0,299
313439,palani-1st floor ,50:91:E3:F7:90:7E,-92,11,1811,100,802897510807,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,9,,1,40,2,1,50:91:E3,Unknown,0,341
313492,BrownArc-Jio,FC:7A:58:30:93:DA,-89,11,3701,100,803714663013,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,IN,1,20,2,1,FC:7A:58,Unknown,0,285
313545,Kushi,04:AB:08:36:36:22,-94,11,2842,100,729670144400,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,IN,1,20,2,1,04:AB:08,Unknown,0,279
313605,ACTFIBERNET,AC:15:A2:92:C5:D3,-81,11,3976,100,554474701117,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,1,AC:15:A2,Unknown,0,241
